added,collx_id,number,name,team,year,brand,set,flags,condition,front_image,back_image,market_value,asking_price,sold_for_price,location,notes
12/31/23,300271265,78,Brian DuBois,Detroit Tigers,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271265-front.jpg,,0.19,1.5,,,
12/31/23,300271247,76,Rob Richie,Detroit Tigers,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271247-front.jpg,,1.34,5,,,
12/31/23,300271224,74,Dean Palmer,Texas Rangers,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271224-front.jpg,,1.25,,,,
12/31/23,300271200,72,Juan Gonzalez,Texas Rangers,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271200-front.jpg,,7.98,7.98,,,
12/31/23,300271173,70,Kevin Maas,New York Yankees,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271173-front.jpg,,1.57,,,,
12/31/23,300271077,65,Steve Avery,Atlanta Braves,1990,Upper Deck,1990 Upper Deck,,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271077-front.jpg,,1.64,,,,
12/31/23,300271060,63,Kent Mercker,Atlanta Braves,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271060-front.jpg,,3.97,2.5,,,
12/31/23,300271028,56,John Olerud,Toronto Blue Jays,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300271028-front.jpg,,2.00,,,,
12/31/23,300270969,54a,Ben McDonald,Baltimore Orioles,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270969-front.jpg,,18.67,,,,
12/31/23,300270943,52,Chris Hammond,Cincinnati Reds,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270943-front.jpg,,0.25,,,,
12/31/23,300270915,46,Jose Offerman,Los Angeles Dodgers,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270915-front.jpg,,0.48,,,,
12/31/23,300270898,45,Bob Hamelin,Kansas City Royals,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270898-front.jpg,,1.95,,,,
12/31/23,300270887,42,Scott Coolbaugh,Texas Rangers,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270887-front.jpg,,1.54,1.5,,,
12/31/23,300270871,37,Tino Martinez,Seattle Mariners,1990,Upper Deck,1990 Upper Deck,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-300270871-front.jpg,,0.27,,,,
12/31/23,300270852,33,Kelly Mann,Atlanta Braves,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270852-front.jpg,,0.36,1.5,,,
12/31/23,300270836,28,Eric Anthony,Houston Astros,1990,Upper Deck,1990 Upper Deck,RC,Very Good,https://storage.googleapis.com/collx-user-cards/60754-300270836-front.jpg,,0.13,,,,
12/31/23,300270821,25,Greg Vaughn,Milwaukee Brewers,1990,Upper Deck,1990 Upper Deck,RC,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-300270821-front.jpg,,1.25,,,,
12/31/23,300270802,21,Robin Ventura,Chicago White Sox,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270802-front.jpg,,0.75,1.5,,,
12/31/23,300270786,17,Sammy Sosa,Chicago White Sox,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270786-front.jpg,,9.94,,,,
12/31/23,300270750,9,Marquis Grissom,Montreal Expos,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270750-front.jpg,,1.00,5,,,
12/31/23,300270729,3,Tom Drees,Chicago White Sox,1990,Upper Deck,1990 Upper Deck,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270729-front.jpg,,1.33,1.5,,,
12/31/23,300270702,1,Star Rookie Checklist,,1990,Upper Deck,1990 Upper Deck,,Mint,https://storage.googleapis.com/collx-user-cards/60754-300270702-front.jpg,,0.29,,,,
12/30/23,299059054,8,Jerry Rice,San Francisco 49ers,1990,Topps,1990 Topps,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-299059054-front.jpg,,1.31,3.88,,,
12/30/23,298806399,50,Jose Canseco,Oakland Athletics,1991,Donruss,1991 Donruss,,,https://storage.googleapis.com/collx-user-cards/60754-298806399-front.jpg,,0.13,,,,
12/28/23,297166153,356,Denver Nuggets,Denver Nuggets,1992,Upper Deck,1992-93 Upper Deck,,,https://storage.googleapis.com/collx-user-cards/60754-297166153-front.jpg,,0.10,,,,
12/28/23,297165913,13,Karl Malone,Utah Jazz,1992,,1992-93 Stadium Club,,,https://storage.googleapis.com/collx-user-cards/60754-297165913-front.jpg,,1.00,,,,
12/28/23,297165908,61,Robert Horry,Los Angeles Lakers,1999,Upper Deck,1999-00 Upper Deck,,,https://storage.googleapis.com/collx-user-cards/60754-297165908-front.jpg,,0.42,,,,
12/28/23,297165838,12,Karl Malone,Utah Jazz,1994,Upper Deck,1994-95 Upper Deck,,,https://storage.googleapis.com/collx-user-cards/60754-297165838-front.jpg,,1.67,,,,
12/28/23,297165768,17,John Havlicek,Boston Celtics,2000,Upper Deck,2000-01 Upper Deck Legends,,,https://storage.googleapis.com/collx-user-cards/60754-297165768-front.jpg,,1.50,,,,
12/28/23,297165710,357,Detroit Pistons,Detroit Pistons,1992,Upper Deck,1992-93 Upper Deck,,,https://storage.googleapis.com/collx-user-cards/60754-297165710-front.jpg,,4.98,,,,
12/28/23,297165699,160,David Robinson,San Antonio Spurs,1994,,1994-95 Stadium Club,,,https://storage.googleapis.com/collx-user-cards/60754-297165699-front.jpg,,1.89,,,,
12/28/23,297165694,32,Jalen Rose,Indiana Pacers,2000,Upper Deck,2000-01 Upper Deck Black Diamond,,,https://storage.googleapis.com/collx-user-cards/60754-297165694-front.jpg,,1.36,,,,
12/28/23,297165674,26,Larry Hughes,Golden State Warriors,2000,,2000-01 UD Reserve,,,https://storage.googleapis.com/collx-user-cards/60754-297165674-front.jpg,,0.12,,,,
12/28/23,297165612,50,William Avery,Minnesota Timberwolves,2000,Upper Deck,2000-01 Upper Deck Pros & Prospects,,,https://storage.googleapis.com/collx-user-cards/60754-297165612-front.jpg,,1.23,,,,
12/28/23,297165532,84,Bryon Russell,Utah Jazz,2000,Upper Deck,2000-01 Upper Deck Pros & Prospects,,,https://storage.googleapis.com/collx-user-cards/60754-297165532-front.jpg,,1.23,,,,
12/28/23,297165460,19,Antonio McDyess,Denver Nuggets,2000,Upper Deck,2000-01 Upper Deck Pros & Prospects,,,https://storage.googleapis.com/collx-user-cards/60754-297165460-front.jpg,,4.38,,,,
12/28/23,297165457,18,Cedric Ceballos,Dallas Mavericks,2000,Upper Deck,2000-01 Upper Deck Pros & Prospects,,,https://storage.googleapis.com/collx-user-cards/60754-297165457-front.jpg,,1.23,,,,
12/28/23,297165435,52,Keith Van Horn,New Jersey Nets,2000,Upper Deck,2000-01 Upper Deck Pros & Prospects,,,https://storage.googleapis.com/collx-user-cards/60754-297165435-front.jpg,,0.60,,,,
12/28/23,297165424,74,David Robinson,San Antonio Spurs,2000,,2000-01 UD Reserve,,,https://storage.googleapis.com/collx-user-cards/60754-297165424-front.jpg,,3.42,,,,
12/28/23,297165421,111,Donnell Harvey,Dallas Mavericks,2000,,2000-01 UD Reserve,"RC, BCP",,https://storage.googleapis.com/collx-user-cards/60754-297165421-front.jpg,,,,,,
12/28/23,297165356,35,Allan Houston,New York Knicks,2000,,2000-01 Upper Deck Ovation,,,https://storage.googleapis.com/collx-user-cards/60754-297165356-front.jpg,,0.99,,,,
12/28/23,297164238,245,Vince Coleman,St. Louis Cardinals,1990,Fleer,1990 Fleer,,,https://storage.googleapis.com/collx-user-cards/60754-297164238-front.jpg,,0.12,,,,
12/28/23,297006641,GN-72,Seiya Suzuki,Chicago Cubs,2022,Topps,2022 Topps Update - Generation Now Blue,,,https://storage.googleapis.com/collx-user-cards/60754-297006641-front.jpg,,0.12,,,,
12/28/23,297002739,252,Jose Canseco,Oakland Athletics,1992,,1992 Fleer,,,https://storage.googleapis.com/collx-user-cards/60754-297002739-front.jpg,,0.27,,,,
12/28/23,297002530,U-49,Reggie Jackson,Oakland Athletics,1987,Fleer,1987 Fleer Update,,,https://storage.googleapis.com/collx-user-cards/60754-297002530-front.jpg,,1.74,,,,
12/28/23,297001843,33,Brendan Rodgers,Colorado Rockies,2021,Panini,2021 Panini Chronicles - America's Pastime Dual Swatches,MEM,,https://storage.googleapis.com/collx-user-cards/60754-297001843-front.jpg,,,,,,
12/28/23,297001649,5,Tony Gwynn,San Diego Padres,1990,,1990 Post,,,https://storage.googleapis.com/collx-user-cards/60754-297001649-front.jpg,,1.99,,,,
12/28/23,297001237,384,Omar Daal,Arizona Diamondbacks,1999,Topps,1999 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-297001237-front.jpg,,0.20,,,,
12/28/23,297000957,256,Kerry Wood / Carl Pavano / Gil Meche ,,1998,Topps,1998 Topps - Inaugural Diamondbacks,,,https://storage.googleapis.com/collx-user-cards/60754-297000957-front.jpg,,1.77,,,,
12/28/23,297000331,83,David Wells,New York Yankees,1998,Topps,1998 Topps,,,,,1.27,,,,
12/28/23,297000190,153,Bernard Gilkey,New York Mets,1998,Topps,1998 Topps,,,,,0.32,,,,
12/28/23,296999748,73,Greg Gagne,Los Angeles Dodgers,1998,Topps,1998 Topps,,,,,0.68,,,,
12/28/23,296999426,195,Bob Hamelin,Detroit Tigers,1998,Topps,1998 Topps,,,,,14.24,,,,
12/28/23,296998671,80,Troy O'Leary,Boston Red Sox,1998,Topps,1998 Topps,,,,,0.63,,,,
12/28/23,296998229,130,Tom Glavine,Atlanta Braves,1998,Topps,1998 Topps,,,,,0.92,,,,
12/28/23,296997535,175,Kenny Lofton,Atlanta Braves,1998,Topps,1998 Topps,,,,,0.30,,,,
12/28/23,296997215,138,Doug Jones,Milwaukee Brewers,1998,Topps,1998 Topps,,,,,0.68,,,,
12/28/23,296997064,65,Ryan Klesko,Atlanta Braves,1998,Topps,1998 Topps,,,,,0.30,,,,
12/28/23,296996373,69,Mark Grudzielanek,Montreal Expos,1998,Topps,1998 Topps,,,,,0.00,,,,
12/28/23,296996374,69,Mark Grudzielanek,Montreal Expos,1998,Topps,1998 Topps,,,,,0.00,,,,
12/28/23,296995897,242,Tim Wakefield,Boston Red Sox,1998,Topps,1998 Topps,,,,,1.55,,,,
12/28/23,296995383,75,Jim Edmonds,Anaheim Angels,1998,Topps,1998 Topps,,,,,1.37,,,,
12/28/23,296995050,93,Edgar Renteria,Florida Marlins,1998,Topps,1998 Topps,,,,,0.00,,,,
12/28/23,296994404,72,Gary Gaetti,St. Louis Cardinals,1998,Topps,1998 Topps,,,,,5.54,,,,
12/28/23,296988710,233,Robert Person,Toronto Blue Jays,1998,Topps,1998 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296988710-front.jpg,,0.00,,,,
12/28/23,296988599,194,Joe Oliver,Cincinnati Reds,1998,Topps,1998 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296988599-front.jpg,,0.31,,,,
12/28/23,296988545,74,Lyle Mouton,Chicago White Sox,1998,Topps,1998 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296988545-front.jpg,,0.39,,,,
12/28/23,296988454,68,Butch Huskey,New York Mets,1998,Topps,1998 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296988454-front.jpg,,0.58,,,,
12/28/23,296988314,170,Darryl Kile,Houston Astros,1998,Topps,1998 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296988314-front.jpg,,0.20,,,,
12/28/23,296986662,75,Tommy Herr,Philadelphia Phillies,1990,Donruss,1990 Donruss,,,https://storage.googleapis.com/collx-user-cards/60754-296986662-front.jpg,,0.05,,,,
12/28/23,296986577,368,Lance Parrish,California Angels,1991,Leaf,1991 Leaf,,,https://storage.googleapis.com/collx-user-cards/60754-296986577-front.jpg,,0.31,,,,
12/28/23,296986522,176,Milt Thompson,St. Louis Cardinals,1991,Leaf,1991 Leaf,,,https://storage.googleapis.com/collx-user-cards/60754-296986522-front.jpg,,0.00,,,,
12/28/23,296986402,188,Don Robinson,San Francisco Giants,1991,Leaf,1991 Leaf,,,https://storage.googleapis.com/collx-user-cards/60754-296986402-front.jpg,,0.10,,,,
12/28/23,296986330,567,Ruben Sierra,Texas Rangers,1991,Donruss,1991 Donruss,,,https://storage.googleapis.com/collx-user-cards/60754-296986330-front.jpg,,0.00,,,,
12/28/23,296986224,105,Ryne Sandberg,Chicago Cubs,1990,Donruss,1990 Donruss,,,https://storage.googleapis.com/collx-user-cards/60754-296986224-front.jpg,,0.50,,,,
12/28/23,296968188,24,Tom Gugliotta,Phoenix Suns,2000,Fleer,2000-01 Fleer Mystique,,,https://storage.googleapis.com/collx-user-cards/60754-296968188-front.jpg,,0.99,,,,
12/28/23,296968011,SU29,Nick Van Exel,Los Angeles Lakers,1994,,1994-95 SkyBox Premium - Slammin' Universe,,,https://storage.googleapis.com/collx-user-cards/60754-296968011-front.jpg,,1.95,,,,
12/28/23,296967943,SP5,Gary Payton,Seattle SuperSonics,2000,Upper Deck,2000-01 Upper Deck - Super Powers,,,https://storage.googleapis.com/collx-user-cards/60754-296967943-front.jpg,,8.99,,,,
12/28/23,296967831,DM5,Elton Brand,Chicago Bulls,2000,Upper Deck,2000-01 Upper Deck Black Diamond - Diamond Might,,,https://storage.googleapis.com/collx-user-cards/60754-296967831-front.jpg,,1.12,,,,
12/28/23,296967639,104,Glenn Robinson,Milwaukee Bucks,1995,,1995-96 Ultra - Gold Medallion,,,https://storage.googleapis.com/collx-user-cards/60754-296967639-front.jpg,,1.89,,,,
12/28/23,296967556,PW4,Elton Brand,Chicago Bulls,2000,,2000-01 UD Reserve: Power Portfolios,,,https://storage.googleapis.com/collx-user-cards/60754-296967556-front.jpg,,0.99,,,,
12/28/23,296965654,SF20,Gary Payton,Seattle SuperSonics,1994,,1994-95 SkyBox Premium - SkyTech Force,,,https://storage.googleapis.com/collx-user-cards/60754-296965654-front.jpg,,1.99,,,,
12/28/23,296965276,33,Eddie Jones,Charlotte Hornets,1999,,1999-00 Stadium Club Chrome,,,https://storage.googleapis.com/collx-user-cards/60754-296965276-front.jpg,,0.99,,,,
12/28/23,296964922,316,Lindsey Hunter,Milwaukee Bucks,2000,Upper Deck,2000-01 Upper Deck,,,https://storage.googleapis.com/collx-user-cards/60754-296964922-front.jpg,,3.33,,,,
12/28/23,296962942,PP10,Antonio McDyess,Denver Nuggets,2000,,2000-01 UD Reserve: Principal Powers,,,https://storage.googleapis.com/collx-user-cards/60754-296962942-front.jpg,,0.12,,,,
12/28/23,296959678,T8,Latrell Sprewell,New York Knicks,2000,Upper Deck,2000-01 Upper Deck - Touch the Sky,,,https://storage.googleapis.com/collx-user-cards/60754-296959678-front.jpg,,15.50,,,,
12/28/23,296959517,PB6,Antawn Jamison,Golden State Warriors,2000,Upper Deck,2000-01 Upper Deck - Pure Basketball,,,https://storage.googleapis.com/collx-user-cards/60754-296959517-front.jpg,,0.99,,,,
12/28/23,296956607,126,Bobby Estalella,San Francisco Giants,2001,Topps,2001 Topps Chrome,,,https://storage.googleapis.com/collx-user-cards/60754-296956607-front.jpg,,0.00,,,,
12/28/23,296952341,365,Gary Payton,Seattle SuperSonics,1990,,1990-91 SkyBox,RC,,https://storage.googleapis.com/collx-user-cards/60754-296952341-front.jpg,,1.50,,,,
12/28/23,296950225,653,Kevin Mitchell,New York Mets,1987,Topps,1987 Topps,RC,,https://storage.googleapis.com/collx-user-cards/60754-296950225-front.jpg,,0.99,,,,
12/28/23,296949975,746,Bob Ojeda,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296949975-front.jpg,,0.05,,,,
12/28/23,296949333,570,Sid Fernandez,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296949333-front.jpg,,0.05,,,,
12/28/23,296949043,625,Mookie Wilson,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296949043-front.jpg,,0.10,,,,
12/28/23,296948961,488,Ray Knight,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296948961-front.jpg,,0.10,,,,
12/28/23,296948761,543,Dave Johnson,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296948761-front.jpg,,0.05,,,,
12/28/23,296948606,433,Ed Hearn,New York Mets,1987,Topps,1987 Topps,RC,,https://storage.googleapis.com/collx-user-cards/60754-296948606-front.jpg,,0.05,,,,
12/28/23,296948559,460,Darryl Strawberry,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296948559-front.jpg,,1.00,,,,
12/28/23,296948479,378,Rafael Santana,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296948479-front.jpg,,0.05,,,,
12/28/23,296948186,404,Doug Sisk,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296948186-front.jpg,,0.05,,,,
12/28/23,296948096,350,Keith Hernandez,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296948096-front.jpg,,0.14,,,,
12/28/23,296948016,331,Mets Leaders,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296948016-front.jpg,,0.30,,,,
12/28/23,296947944,267,Howard Johnson,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296947944-front.jpg,,0.10,,,,
12/28/23,296947891,295,Len Dykstra,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296947891-front.jpg,,0.10,,,,
12/28/23,296947840,241,Danny Heep,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296947840-front.jpg,,0.05,,,,
12/28/23,296947577,213,Randy Myers,New York Mets,1987,Topps,1987 Topps,RC,,https://storage.googleapis.com/collx-user-cards/60754-296947577-front.jpg,,0.80,,,,
12/28/23,296947447,185,Roger McDowell,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296947447-front.jpg,,0.05,,,,
12/28/23,296947305,198,Lee Mazzilli,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296947305-front.jpg,,0.10,,,,
12/28/23,296947190,158,Tim Teufel,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296947190-front.jpg,,0.05,,,,
12/28/23,296947116,147,Randy Niemann,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296947116-front.jpg,,0.05,,,,
12/28/23,296946929,20,Gary Carter,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296946929-front.jpg,,0.66,,,,
12/28/23,296946814,103,Rick Aguilera,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296946814-front.jpg,,0.05,,,,
12/28/23,296946737,130,Dwight Gooden,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296946737-front.jpg,,0.99,,,,
12/28/23,296946628,48,Wally Backman,New York Mets,1987,Topps,1987 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-296946628-front.jpg,,0.05,,,,
12/28/23,296946549,11M,Tug McGraw,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296946549-front.jpg,,2.03,,,,
12/28/23,296946446,12M,Gil Hodges,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,MGR,,https://storage.googleapis.com/collx-user-cards/60754-296946446-front.jpg,,0.07,,,,
12/28/23,296946369,10M,Jerry Koosman,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296946369-front.jpg,,2.03,,,,
12/28/23,296946239,9M,Gary Gentry,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296946239-front.jpg,,2.03,,,,
12/28/23,296946109,7M,Rusty Staub,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296946109-front.jpg,,2.03,,,,
12/28/23,296946058,8M,Jerry Grote,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296946058-front.jpg,,2.18,,,,
12/28/23,296945867,6M,Tommie Agee,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296945867-front.jpg,,2.18,,,,
12/28/23,296945823,5M,Cleon Jones,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296945823-front.jpg,,2.18,,,,
12/28/23,296945745,3M,Bud Harrelson,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296945745-front.jpg,,0.07,,,,
12/28/23,296945643,4M,Wayne Garrett,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296945643-front.jpg,,0.07,,,,
12/28/23,296945584,2M,Ron Hunt,New York Mets,1986,TCMA,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296945584-front.jpg,,1.89,,,,
12/28/23,296945515,1M,Ed Kranepool,New York Mets,1986,,1986 TCMA All-Time New York Mets - Color,,,https://storage.googleapis.com/collx-user-cards/60754-296945515-front.jpg,,2.03,,,,
